X,Y,top, "ZLEVEL"
3852911.6423666393384, 39478698.635376892984, -800, "-800"
3852915.5883076926693, 39478687.11484464258, -800, "-800"
3852929.6720946617424, 39478646.927839204669, -800, "-800"
3852948.0630849972367, 39478595.220301516354, -800, "-800"
3852966.6596626243554, 39478543.512763828039, -800, "-800"
3852966.6970769236796, 39478543.409329153597, -800, "-800"
3852985.778925023973, 39478491.805226139724, -800, "-800"
3853004.9813789161853, 39478440.097688451409, -800, "-800"
3853017.8058461542241, 39478405.604305610061, -800, "-800"
3853024.3471449459903, 39478388.390150763094, -800, "-800"
3853043.964788901154, 39478336.68261307478, -800, "-800"
3853063.5332751935348, 39478284.975075386465, -800, "-800"
3853068.9146153847687, 39478270.682811662555, -800, "-800"
3853083.3107596398331, 39478233.26753769815, -800, "-800"
3853103.0908004255034, 39478181.560000009835, -800, "-800"
3854059.1862802458927, 39488471.360000006855, -750, "-750"
3854046.0236194995232, 39488419.65246231854, -750, "-750"
3854039.9812307697721, 39488391.491233326495, -750, "-750"
3854035.2734544267878, 39488367.944924630225, -750, "-750"
3854026.5135262608528, 39488316.23738694191, -750, "-750"
3854018.8170468523167, 39488264.529849253595, -750, "-750"
3854011.4821335342713, 39488212.82231156528, -750, "-750"
3854003.9867508192547, 39488161.114773876965, -750, "-750"
3853996.0053907940164, 39488109.40723618865, -750, "-750"
3853988.8724615387619, 39488066.730383187532, -750, "-750"
3853987.4956885790452, 39488057.699698500335, -750, "-750"
3853978.9233429799788, 39488005.99216081202, -750, "-750"
3853970.2068650773726, 39487954.284623123705, -750, "-750"
3853961.9387109372765, 39487902.57708543539, -750, "-750"
3853954.4785680323839, 39487850.869547747076, -750, "-750"
3853947.3778327554464, 39487799.162010058761, -750, "-750"
3853939.9163877665997, 39487747.454472370446, -750, "-750"
3853937.7636923082173, 39487733.927250169218, -750, "-750"
3853931.906472154893, 39487695.746934682131, -750, "-750"
3853922.9723372645676, 39487644.039396993816, -750, "-750"
3853912.8670839732513, 39487592.331859305501, -750, "-750"
3853901.4927618140355, 39487540.624321617186, -750, "-750"
3853888.7726975558326, 39487488.916783928871, -750, "-750"
3853886.6549230772071, 39487481.131493538618, -750, "-750"
3853875.206372866407, 39487437.209246240556, -750, "-750"
3853860.4157970603555, 39487385.501708552241, -750, "-750"
3853844.3387120873667, 39487333.794170863926, -750, "-750"
3853835.5461538466625, 39487307.453637100756, -750, "-750"
3853827.4654667680152, 39487282.086633175611, -750, "-750"
3853810.0743258106522, 39487230.379095487297, -750, "-750"
3853791.9527838737704, 39487178.671557798982, -750, "-750"
3853784.4373846156523, 39487157.931303039193, -750, "-750"
3853773.9028063523583, 39487126.964020110667, -750, "-750"
3853756.1517959544435, 39487075.256482422352, -750, "-750"
3853738.6916652368382, 39487023.548944734037, -750, "-750"
3853733.3286153851077, 39487007.217329837382, -750, "-750"
3853722.5862240949646, 39486971.841407045722, -750, "-750"
3853708.0904423184693, 39486920.133869357407, -750, "-750"
3853695.5759614249691, 39486868.426331669092, -750, "-750"
3853685.6301404540427, 39486816.718793980777, -750, "-750"
3853682.2198461540975, 39486791.981667377055, -750, "-750"
3853678.5897871167399, 39486765.011256292462, -750, "-750"
3853674.3183379513212, 39486713.303718596697, -750, "-750"
3853672.4416638929397, 39486661.596180908382, -750, "-750"
3853672.4343067980371, 39486609.888643220067, -750, "-750"
3853673.7279606899247, 39486558.181105531752, -750, "-750"
3853675.8165316847153, 39486506.473567843437, -750, "-750"
3853678.2962477761321, 39486454.766030155122, -750, "-750"
3853680.8687401260249, 39486403.058492466807, -750, "-750"
3853682.2198461540975, 39486374.246019132435, -750, "-750"
3853683.3938289354555, 39486351.350954778492, -750, "-750"
3853685.7525706994347, 39486299.643417090178, -750, "-750"
3853687.8144429177046, 39486247.935879401863, -750, "-750"
3853689.6031106808223, 39486196.228341713548, -750, "-750"
3853691.2295648572035, 39486144.520804025233, -750, "-750"
3853692.9149306169711, 39486092.813266336918, -750, "-750"
3853695.0295846071094, 39486041.105728648603, -750, "-750"
3853698.1464231726713, 39485989.398190960288, -750, "-750"
3853703.0881553953514, 39485937.690653271973, -750, "-750"
3853710.9068690752611, 39485885.983115583658, -750, "-750"
3853722.6877282434143, 39485834.275577895343, -750, "-750"
3853733.3286153851077, 39485800.43233769387, -750, "-750"
3853739.2060414967127, 39485782.568040207028, -750, "-750"
3853760.4354936485179, 39485730.860502518713, -750, "-750"
3853784.4373846156523, 39485681.27648383379, -750, "-750"
3853785.4789931224659, 39485679.152964830399, -750, "-750"
3853813.6236973828636, 39485627.445427142084, -750, "-750"
3853835.5461538466625, 39485589.740810789168, -750, "-750"
3853843.6790796229616, 39485575.737889453769, -750, "-750"
3853874.9999611172825, 39485524.030351765454, -750, "-750"
3853886.6549230772071, 39485505.226739197969, -750, "-750"
3853906.8525428306311, 39485472.322814077139, -750, "-750"
3853937.7636923082173, 39485421.986782349646, -750, "-750"
3853938.5939568541944, 39485420.615276388824, -750, "-750"
3853969.8601516108029, 39485368.907738700509, -750, "-750"
3853988.8724615387619, 39485336.594161480665, -750, "-750"
3854000.0546095278114, 39485317.200201012194, -750, "-750"
3854028.8416701271199, 39485265.492663323879, -750, "-750"
3854039.9812307697721, 39485244.484619729221, -750, "-750"
3854055.9059399082325, 39485213.785125635564, -750, "-750"
3854080.9338662461378, 39485162.077587947249, -750, "-750"
3854091.0900000003166, 39485139.329557284713, -750, "-750"
3854091.0900000003166, 39484033.687686674297, -750, "-750"
3854087.7705888831988, 39484024.511758804321, -750, "-750"
3854087.7705888831988, 39484024.511758804321, -750, "-750"
3854067.2819262240082, 39483972.804221116006, -750, "-750"
3854044.6970924879424, 39483921.096683427691, -750, "-750"
3854039.9812307697721, 39483911.198910117149, -750, "-750"
3854020.2176233842038, 39483869.389145739377, -750, "-750"
3853993.3038090467453, 39483817.681608051062, -750, "-750"
3853988.8724615387619, 39483809.857827194035, -750, "-750"
3853964.1002212455496, 39483765.974070362747, -750, "-750"
3853937.7636923082173, 39483723.648182891309, -750, "-750"
3853931.923371553421, 39483714.266532674432, -750, "-750"
3853896.7297582826577, 39483662.558994986117, -750, "-750"
3853886.6549230772071, 39483648.988853685558, -750, "-750"
3853857.9555483949371, 39483610.851457297802, -750, "-750"
3853835.5461538466625, 39483583.604872487485, -750, "-750"
3853814.9452139460482, 39483559.143919609487, -750, "-750"
3853784.4373846156523, 39483525.803687632084, -750, "-750"
3853767.0028010066599, 39483507.436381921172, -750, "-750"
3853733.3286153851077, 39483474.471119321883, -750, "-750"
3853713.1660166373476, 39483455.728844232857, -750, "-750"
3853682.2198461540975, 39483428.628919892013, -750, "-750"
3853652.1621859534644, 39483404.021306544542, -750, "-750"
3853631.1110769235529, 39483387.493232853711, -750, "-750"
3853582.5591624621302, 39483352.313768856227, -750, "-750"
3853580.0023076925427, 39483350.498753160238, -750, "-750"
3853528.8935384619981, 39483316.563047513366, -750, "-750"
3853502.5085055753589, 39483300.606231160462, -750, "-750"
3853477.7847692309879, 39483285.407653972507, -750, "-750"
3853426.6760000004433, 39483256.258000016212, -750, "-750"
3853412.8790133162402, 39483248.898693472147, -750, "-750"
3853375.5672307694331, 39483227.678108625114, -750, "-750"
3853324.4584615388885, 39483199.248937964439, -750, "-750"
3853320.7596792792901, 39483197.191155783832, -750, "-750"
3853273.3496923078783, 39483167.475492112339, -750, "-750"
3853241.4436950967647, 39483145.483618095517, -750, "-750"
3853222.2409230773337, 39483130.300940707326, -750, "-750"
3853222.2409230773337, 39483130.300940707326, -750, "-750"
3853222.2409230773337, 39483130.300940707326, -750, "-750"
3852911.4571732743643, 39482603.78491653502, -750, "-750"
3852899.6866420260631, 39482576.700703524053, -750, "-750"
3852899.6866420260631, 39482576.700703524053, -750, "-750"
3852877.815764288418, 39482524.993165835738, -750, "-750"
3852864.4795384621248, 39482492.152035444975, -750, "-750"
3852856.9400816955604, 39482473.285628147423, -750, "-750"
3852837.4404184971936, 39482421.578090459108, -750, "-750"
3852819.1025642766617, 39482369.870552770793, -750, "-750"
3852813.3707692311145, 39482352.49953789264, -750, "-750"
3852802.359209117014, 39482318.163015082479, -750, "-750"
3852787.0068839937449, 39482266.455477394164, -750, "-750"
3852772.7557297423482, 39482214.747939705849, -750, "-750"
3852762.26200000057, 39482174.024111732841, -750, "-750"
3852759.5431791292503, 39482163.040402017534, -750, "-750"
3852747.4534800769761, 39482111.332864329219, -750, "-750"
3852735.9570310674608, 39482059.625326640904, -750, "-750"
3852724.916957992129, 39482007.917788952589, -750, "-750"
3852714.222269508522, 39481956.210251264274, -750, "-750"
3852711.1532307695597, 39481941.084397934377, -750, "-750"
3852704.0445687100291, 39481904.502713575959, -750, "-750"
3852694.1409573210403, 39481852.795175887644, -750, "-750"
3852684.3303701612167, 39481801.087638199329, -750, "-750"
3852674.5414893259294, 39481749.380100511014, -750, "-750"
3852664.7002843092196, 39481697.6725628227, -750, "-750"
3852660.0444615390152, 39481673.661472730339, -750, "-750"
3852654.9216849799268, 39481645.965025134385, -750, "-750"
3852645.1259315330535, 39481594.25748744607, -750, "-750"
3852635.0811751941219, 39481542.549949757755, -750, "-750"
3852624.7228752286173, 39481490.84241206944, -750, "-750"
3852613.9912396939471, 39481439.134874381125, -750, "-750"
3852608.9356923080049, 39481415.893245458603, -750, "-750"
3852603.0720360679552, 39481387.42733669281, -750, "-750"
3852591.9287541173398, 39481335.719799004495, -750, "-750"
3852580.3514176616445, 39481284.01226131618, -750, "-750"
3852568.3390208189376, 39481232.304723627865, -750, "-750"
3852557.8269230774604, 39481188.686037875712, -750, "-750"
3852555.9944078256376, 39481180.59718593955, -750, "-750"
3852543.7688292246312, 39481128.889648251235, -750, "-750"
3852531.35180563014, 39481077.182110562921, -750, "-750"
3852518.9010843117721, 39481025.474572874606, -750, "-750"
3852506.7181538464502, 39480974.106832623482, -750, "-750"
3852506.6427241074853, 39480973.767035186291, -750, "-750"
3852495.2655309527181, 39480922.059497497976, -750, "-750"
3852484.6417853166349, 39480870.351959809661, -750, "-750"
3852475.111395505257, 39480818.644422121346, -750, "-750"
3852466.9974492443725, 39480766.936884433031, -750, "-750"
3852460.5371742616408, 39480715.229346744716, -750, "-750"
3852455.8163282359019, 39480663.521809056401, -750, "-750"
3852455.6093846159056, 39480660.009708091617, -750, "-750"
3852452.7680464284495, 39480611.814271368086, -750, "-750"
3852451.1726057627238, 39480560.106733679771, -750, "-750"
3852450.7323002973571, 39480508.399195991457, -750, "-750"
3852451.1146610835567, 39480456.691658303142, -750, "-750"
3852452.0125188292004, 39480404.984120614827, -750, "-750"
3852453.1794231776148, 39480353.276582926512, -750, "-750"
3852454.4399195094593, 39480301.569045238197, -750, "-750"
3852455.6093846159056, 39480252.803552798927, -750, "-750"
3852455.6852690540254, 39480249.861507549882, -750, "-750"
3852456.8823812347837, 39480198.153969861567, -750, "-750"
3852457.9713948452845, 39480146.446432173252, -750, "-750"
3852458.9458731110208, 39480094.738894484937, -750, "-750"
3852459.8068907056004, 39480043.031356796622, -750, "-750"
3852460.5534204682335, 39479991.323819108307, -750, "-750"
3852461.1768055306748, 39479939.616281419992, -750, "-750"
3852461.6590915843844, 39479887.908743724227, -750, "-750"
3852461.9746499704197, 39479836.201206035912, -750, "-750"
3852462.0942997871898, 39479784.493668347597, -750, "-750"
3852461.9910758053884, 39479732.786130659282, -750, "-750"
3852461.6468892293051, 39479681.078592970967, -750, "-750"
3852461.059530864004, 39479629.371055282652, -750, "-750"
3852460.2496737106703, 39479577.663517594337, -750, "-750"
3852459.2676426339895, 39479525.955979906023, -750, "-750"
3852458.1996493325569, 39479474.248442217708, -750, "-750"
3852457.1728910258971, 39479422.540904529393, -750, "-750"
3852456.3583864960819, 39479370.833366841078, -750, "-750"
3852455.9697855692357, 39479319.125829152763, -750, "-750"
3852456.255928688217, 39479267.418291464448, -750, "-750"
3852457.4851499479264, 39479215.710753776133, -750, "-750"
3852459.9207680108957, 39479164.003216087818, -750, "-750"
3852463.7900808709674, 39479112.295678399503, -750, "-750"
3852469.2527175350115, 39479060.588140711188, -750, "-750"
3852476.3765700031072, 39479008.880603022873, -750, "-750"
3852485.1287398771383, 39478957.173065334558, -750, "-750"
3852495.3845139020123, 39478905.465527646244, -750, "-750"
3852506.7181538464502, 39478854.796244971454, -750, "-750"
3852506.954951196909, 39478853.757989957929, -750, "-750"
3852519.8217786792666, 39478802.050452269614, -750, "-750"
3852533.5911005879752, 39478750.342914581299, -750, "-750"
3852548.0405959151685, 39478698.635376892984, -750, "-750"
3852557.8269230774604, 39478664.762208767235, -750, "-750"
3852563.0792797040194, 39478646.927839204669, -750, "-750"
3852578.6643311814405, 39478595.220301516354, -750, "-750"
3852594.4593248502351, 39478543.512763828039, -750, "-750"
3852608.9356923080049, 39478496.414215110242, -750, "-750"
3852610.3830713010393, 39478491.805226139724, -750, "-750"
3852626.6495833983645, 39478440.097688451409, -750, "-750"
3852642.8712492347695, 39478388.390150763094, -750, "-750"
3852658.9972575549036, 39478336.68261307478, -750, "-750"
3852660.0444615390152, 39478333.292157359421, -750, "-750"
3852675.3270419440232, 39478284.975075386465, -750, "-750"
3852691.5198737503961, 39478233.26753769815, -750, "-750"
3852707.5355053814128, 39478181.560000009835, -750, "-750"
3853733.0868753059767, 39488471.360000006855, -700, "-700"
3853733.3286153851077, 39488467.392762176692, -700, "-700"
3853736.8213885892183, 39488419.65246231854, -700, "-700"
3853743.7499472429045, 39488367.944924630225, -700, "-700"
3853749.6890143770725, 39488316.23738694191, -700, "-700"
3853754.1266946964897, 39488264.529849253595, -700, "-700"
3853756.9533790345304, 39488212.82231156528, -700, "-700"
3853758.1631742729805, 39488161.114773876965, -700, "-700"
3853757.8066635834984, 39488109.40723618865, -700, "-700"
3853755.9799512159079, 39488057.699698500335, -700, "-700"
3853752.8174374988303, 39488005.99216081202, -700, "-700"
3853748.4782639951445, 39487954.284623123705, -700, "-700"
3853743.1244222582318, 39487902.57708543539, -700, "-700"
3853736.8977731401101, 39487850.869547747076, -700, "-700"
3853733.3286153851077, 39487824.417306393385, -700, "-700"
3853729.9823477175087, 39487799.162010058761, -700, "-700"
3853722.4646122036502, 39487747.454472370446, -700, "-700"
3853714.3371668350883, 39487695.746934682131, -700, "-700"
3853705.6609310940839, 39487644.039396993816, -700, "-700"
3853696.4607307645492, 39487592.331859305501, -700, "-700"
3853686.6482945536263, 39487540.624321617186, -700, "-700"
3853682.2198461540975, 39487519.488856092095, -700, "-700"
3853676.0179941295646, 39487488.916783928871, -700, "-700"
3853663.9972971151583, 39487437.209246240556, -700, "-700"
3853650.652843281161, 39487385.501708552241, -700, "-700"
3853636.7713795462623, 39487333.794170863926, -700, "-700"
3853631.1110769235529, 39487312.978869438171, -700, "-700"
3853622.9564192490652, 39487282.086633175611, -700, "-700"
3853609.4592788564041, 39487230.379095487297, -700, "-700"
